,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1406,126,"((0, 'd'), 8.25874881748222)","((1, 'e'), 4.7995095936029815)","((2, 'a'), 7.390865807129795)","((3, 't'), 6.86359657779543)","((4, 'h'), 6.153621217817788)","((5, '<END>'), 5.746701706139096)","((6, '<MASK>'), 4.617432446678825)","((7, '<MASK>'), 4.506506489066656)","((8, '<MASK>'), 3.5405530385781745)","((9, '<MASK>'), 3.6524062716331707)","((10, '<MASK>'), 2.6218034857996315)","((11, '<MASK>'), 5.2325315580822505)","((12, '<MASK>'), 2.6314135930026157)","((13, '<MASK>'), 1.6281223307602621)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1407,127,"((0, 'c'), 8.25874881748222)","((1, 'o'), 4.7995095936029815)","((2, 't'), 7.390865807129795)","((3, 't'), 6.86359657779543)","((4, 'a'), 6.153621217817788)","((5, 'g'), 5.746701706139096)","((6, 'e'), 4.617432446678825)","((7, '<END>'), 4.506506489066656)","((8, '<MASK>'), 3.5405530385781745)","((9, '<MASK>'), 3.6524062716331707)","((10, '<MASK>'), 2.6218034857996315)","((11, '<MASK>'), 5.2325315580822505)","((12, '<MASK>'), 2.6314135930026157)","((13, '<MASK>'), 1.6281223307602621)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1408,0,"((0, 't'), 8.661063305043601)","((1, 'w'), 4.658366263378987)","((2, 'e'), 6.861970224110976)","((3, 'l'), 6.714571708038858)","((4, 'v'), 6.212710856216225)","((5, 'e'), 6.033531003585951)","((6, '<END>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1409,1,"((0, 'l'), 8.661063305043601)","((1, 'o'), 4.658366263378987)","((2, 'o'), 6.861970224110976)","((3, 'p'), 6.714571708038858)","((4, 's'), 6.212710856216225)","((5, '<END>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1410,2,"((0, 's'), 8.661063305043601)","((1, 'i'), 4.658366263378987)","((2, 'x'), 6.861970224110976)","((3, '<END>'), 6.714571708038858)","((4, '<MASK>'), 6.212710856216225)","((5, '<MASK>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1411,3,"((0, 'q'), 8.661063305043601)","((1, 'u'), 4.658366263378987)","((2, 'i'), 6.861970224110976)","((3, 't'), 6.714571708038858)","((4, '<END>'), 6.212710856216225)","((5, '<MASK>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1412,4,"((0, 'p'), 8.661063305043601)","((1, 'r'), 4.658366263378987)","((2, 'o'), 6.861970224110976)","((3, 's'), 6.714571708038858)","((4, 'e'), 6.212710856216225)","((5, 'c'), 6.033531003585951)","((6, 'u'), 4.841823884051067)","((7, 't'), 3.6997362913432394)","((8, 'i'), 4.200946677127206)","((9, 'o'), 3.329528354431256)","((10, 'n'), 3.9818472726233463)","((11, '<END>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1413,5,"((0, 'a'), 8.661063305043601)","((1, 'm'), 4.658366263378987)","((2, 'a'), 6.861970224110976)","((3, 'z'), 6.714571708038858)","((4, 'o'), 6.212710856216225)","((5, 'n'), 6.033531003585951)","((6, '<END>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1414,6,"((0, 'i'), 8.661063305043601)","((1, 'm'), 4.658366263378987)","((2, 'p'), 6.861970224110976)","((3, 'a'), 6.714571708038858)","((4, 'c'), 6.212710856216225)","((5, 't'), 6.033531003585951)","((6, 's'), 4.841823884051067)","((7, '<END>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1415,7,"((0, 't'), 8.661063305043601)","((1, 'o'), 4.658366263378987)","((2, 'n'), 6.861970224110976)","((3, 'g'), 6.714571708038858)","((4, 'a'), 6.212710856216225)","((5, '<END>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1416,8,"((0, 'b'), 8.661063305043601)","((1, 'u'), 4.658366263378987)","((2, 'n'), 6.861970224110976)","((3, 'c'), 6.714571708038858)","((4, 'h'), 6.212710856216225)","((5, '<END>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1417,9,"((0, 'h'), 8.661063305043601)","((1, 'o'), 4.658366263378987)","((2, 'n'), 6.861970224110976)","((3, 'd'), 6.714571708038858)","((4, 'a'), 6.212710856216225)","((5, '<END>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1418,10,"((0, 'p'), 8.661063305043601)","((1, 'u'), 4.658366263378987)","((2, 'r'), 6.861970224110976)","((3, 'e'), 6.714571708038858)","((4, '<END>'), 6.212710856216225)","((5, '<MASK>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1419,11,"((0, 's'), 8.661063305043601)","((1, 'u'), 4.658366263378987)","((2, 'b'), 6.861970224110976)","((3, 'j'), 6.714571708038858)","((4, 'e'), 6.212710856216225)","((5, 'c'), 6.033531003585951)","((6, 't'), 4.841823884051067)","((7, 's'), 3.6997362913432394)","((8, '<END>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1420,12,"((0, 'b'), 8.661063305043601)","((1, 'e'), 4.658366263378987)","((2, 'l'), 6.861970224110976)","((3, 'i'), 6.714571708038858)","((4, 'e'), 6.212710856216225)","((5, 'f'), 6.033531003585951)","((6, 's'), 4.841823884051067)","((7, '<END>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1421,13,"((0, 'w'), 8.661063305043601)","((1, 'e'), 4.658366263378987)","((2, 'b'), 6.861970224110976)","((3, 's'), 6.714571708038858)","((4, 't'), 6.212710856216225)","((5, 'e'), 6.033531003585951)","((6, 'r'), 4.841823884051067)","((7, '<END>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1422,14,"((0, 'c'), 8.661063305043601)","((1, 'a'), 4.658366263378987)","((2, 'r'), 6.861970224110976)","((3, 'd'), 6.714571708038858)","((4, 'i'), 6.212710856216225)","((5, 'o'), 6.033531003585951)","((6, 'v'), 4.841823884051067)","((7, 'a'), 3.6997362913432394)","((8, 's'), 4.200946677127206)","((9, 'c'), 3.329528354431256)","((10, 'u'), 3.9818472726233463)","((11, 'l'), 2.2433712190529698)","((12, 'a'), 4.744637400337958)","((13, 'r'), 2.04482116376112)","((14, '<END>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1423,15,"((0, 'h'), 8.661063305043601)","((1, 'y'), 4.658366263378987)","((2, 'b'), 6.861970224110976)","((3, 'r'), 6.714571708038858)","((4, 'i'), 6.212710856216225)","((5, 'd'), 6.033531003585951)","((6, '<END>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1424,16,"((0, 'p'), 8.661063305043601)","((1, 'r'), 4.658366263378987)","((2, 'o'), 6.861970224110976)","((3, 'c'), 6.714571708038858)","((4, 'e'), 6.212710856216225)","((5, 's'), 6.033531003585951)","((6, 's'), 4.841823884051067)","((7, 'e'), 3.6997362913432394)","((8, 's'), 4.200946677127206)","((9, '<END>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1425,17,"((0, 'd'), 8.661063305043601)","((1, 'r'), 4.658366263378987)","((2, 'a'), 6.861970224110976)","((3, 'i'), 6.714571708038858)","((4, 'n'), 6.212710856216225)","((5, 'a'), 6.033531003585951)","((6, 'g'), 4.841823884051067)","((7, 'e'), 3.6997362913432394)","((8, '<END>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1426,18,"((0, 't'), 8.661063305043601)","((1, 'r'), 4.658366263378987)","((2, 'a'), 6.861970224110976)","((3, 'n'), 6.714571708038858)","((4, 's'), 6.212710856216225)","((5, 'c'), 6.033531003585951)","((6, 'r'), 4.841823884051067)","((7, 'i'), 3.6997362913432394)","((8, 'p'), 4.200946677127206)","((9, 't'), 3.329528354431256)","((10, 'i'), 3.9818472726233463)","((11, 'o'), 2.2433712190529698)","((12, 'n'), 4.744637400337958)","((13, '<END>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1427,19,"((0, 'd'), 8.661063305043601)","((1, 'a'), 4.658366263378987)","((2, 'n'), 6.861970224110976)","((3, 'c'), 6.714571708038858)","((4, 'e'), 6.212710856216225)","((5, '<END>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1428,20,"((0, 'n'), 8.661063305043601)","((1, 'i'), 4.658366263378987)","((2, 'a'), 6.861970224110976)","((3, 'g'), 6.714571708038858)","((4, 'a'), 6.212710856216225)","((5, 'r'), 6.033531003585951)","((6, 'a'), 4.841823884051067)","((7, '<END>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1429,21,"((0, 'p'), 8.661063305043601)","((1, 'r'), 4.658366263378987)","((2, 'e'), 6.861970224110976)","((3, 'v'), 6.714571708038858)","((4, 'i'), 6.212710856216225)","((5, 'e'), 6.033531003585951)","((6, 'w'), 4.841823884051067)","((7, '<END>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1430,22,"((0, 't'), 8.661063305043601)","((1, 'e'), 4.658366263378987)","((2, 'r'), 6.861970224110976)","((3, 'm'), 6.714571708038858)","((4, 'i'), 6.212710856216225)","((5, 'n'), 6.033531003585951)","((6, 'a'), 4.841823884051067)","((7, 'l'), 3.6997362913432394)","((8, '<END>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1431,23,"((0, 'c'), 8.661063305043601)","((1, 'i'), 4.658366263378987)","((2, 'n'), 6.861970224110976)","((3, 'd'), 6.714571708038858)","((4, 'y'), 6.212710856216225)","((5, '<END>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1432,24,"((0, 'm'), 8.661063305043601)","((1, 'e'), 4.658366263378987)","((2, 'd'), 6.861970224110976)","((3, 'i'), 6.714571708038858)","((4, 'a'), 6.212710856216225)","((5, 'w'), 6.033531003585951)","((6, 'i'), 4.841823884051067)","((7, 'k'), 3.6997362913432394)","((8, 'i'), 4.200946677127206)","((9, '<END>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1433,25,"((0, 'p'), 8.661063305043601)","((1, 'a'), 4.658366263378987)","((2, 'n'), 6.861970224110976)","((3, 'i'), 6.714571708038858)","((4, 'c'), 6.212710856216225)","((5, '<END>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1434,26,"((0, 's'), 8.661063305043601)","((1, 'e'), 4.658366263378987)","((2, 'l'), 6.861970224110976)","((3, 'e'), 6.714571708038858)","((4, 'c'), 6.212710856216225)","((5, 't'), 6.033531003585951)","((6, 'e'), 4.841823884051067)","((7, 'd'), 3.6997362913432394)","((8, '<END>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1435,27,"((0, 't'), 8.661063305043601)","((1, 'e'), 4.658366263378987)","((2, 'r'), 6.861970224110976)","((3, 'm'), 6.714571708038858)","((4, '<END>'), 6.212710856216225)","((5, '<MASK>'), 6.033531003585951)","((6, '<MASK>'), 4.841823884051067)","((7, '<MASK>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1436,28,"((0, 'a'), 8.661063305043601)","((1, 'd'), 4.658366263378987)","((2, 'o'), 6.861970224110976)","((3, 'p'), 6.714571708038858)","((4, 't'), 6.212710856216225)","((5, 'e'), 6.033531003585951)","((6, 'd'), 4.841823884051067)","((7, '<END>'), 3.6997362913432394)","((8, '<MASK>'), 4.200946677127206)","((9, '<MASK>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1437,29,"((0, 'o'), 8.661063305043601)","((1, 'p'), 4.658366263378987)","((2, 'p'), 6.861970224110976)","((3, 'o'), 6.714571708038858)","((4, 'r'), 6.212710856216225)","((5, 't'), 6.033531003585951)","((6, 'u'), 4.841823884051067)","((7, 'n'), 3.6997362913432394)","((8, 'i'), 4.200946677127206)","((9, 't'), 3.329528354431256)","((10, 'y'), 3.9818472726233463)","((11, '<END>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1438,30,"((0, 't'), 8.661063305043601)","((1, 'h'), 4.658366263378987)","((2, 'r'), 6.861970224110976)","((3, 'e'), 6.714571708038858)","((4, 's'), 6.212710856216225)","((5, 'h'), 6.033531003585951)","((6, 'o'), 4.841823884051067)","((7, 'l'), 3.6997362913432394)","((8, 'd'), 4.200946677127206)","((9, '<END>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
1439,31,"((0, 'p'), 8.661063305043601)","((1, 'u'), 4.658366263378987)","((2, 'r'), 6.861970224110976)","((3, 'c'), 6.714571708038858)","((4, 'h'), 6.212710856216225)","((5, 'a'), 6.033531003585951)","((6, 's'), 4.841823884051067)","((7, 'e'), 3.6997362913432394)","((8, 'd'), 4.200946677127206)","((9, '<END>'), 3.329528354431256)","((10, '<MASK>'), 3.9818472726233463)","((11, '<MASK>'), 2.2433712190529698)","((12, '<MASK>'), 4.744637400337958)","((13, '<MASK>'), 2.04482116376112)","((14, '<MASK>'), 1.7951695191836319)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
